YYYY;MM;DD;qobs;qc_flag
1985;5;27;42.11;40
1985;5;28;44.32;40
1985;5;29;45.45;40
1985;5;30;45.45;40
1985;5;31;55.04;40
1985;6;1;61.54;40
1985;6;2;69.86;40
1985;6;3;65.63;40
1985;6;4;67.02;40
1985;6;5;65.63;40
1985;6;6;61.54;40
1985;6;7;62.89;40
1985;6;8;68.43;40
1985;6;9;74.24;40
1985;6;10;75.73;40
1985;6;11;81.85;40
1985;6;12;72.76;40
1985;6;13;69.86;40
1985;6;14;72.76;40
1985;6;15;78.76;40
1985;6;16;81.85;40
1985;6;17;96.57;40
1985;6;18;101.77;40
1985;6;19;96.57;40
1985;6;20;89.86;40
1985;6;21;91.52;40
1985;6;22;89.86;40
1985;6;23;94.87;40
1985;6;24;94.87;40
1985;6;25;86.61;40
1985;6;26;78.76;40
1985;6;27;81.85;40
1985;6;28;85.01;40
1985;6;29;75.73;40
1985;6;30;74.24;40
1985;7;1;93.18;40
1985;7;2;101.77;40
1985;7;3;85.01;40
1985;7;4;78.76;40
1985;7;5;78.76;40
1985;7;6;78.76;40
1985;7;7;77.23;40
1985;7;8;75.73;40
1985;7;9;80.29;40
1985;7;10;77.23;40
1985;7;11;75.73;40
1985;7;12;74.24;40
1985;7;13;64.25;40
1985;7;14;57.59;40
1985;7;15;60.21;40
1985;7;16;61.54;40
1985;7;17;65.63;40
1985;7;18;67.02;40
1985;7;19;65.63;40
1985;7;20;61.54;40
1985;7;21;57.59;40
1985;7;22;57.59;40
1985;7;23;61.54;40
1985;7;24;60.21;40
1985;7;25;58.89;40
1985;7;26;58.89;40
1985;7;27;64.25;40
1985;7;28;69.86;40
1985;7;29;65.63;40
1985;7;30;64.25;40
1985;7;31;65.63;40
1985;8;1;71.3;40
1985;8;2;80.29;40
1985;8;3;71.3;40
1985;8;4;69.86;40
1985;8;5;68.43;40
1985;8;6;67.02;40
1985;8;7;65.63;40
1985;8;8;67.02;40
1985;8;9;60.21;40
1985;8;10;58.89;40
1985;8;11;55.04;40
1985;8;12;55.04;40
1985;8;13;60.21;40
1985;8;14;60.21;40
1985;8;15;53.79;40
1985;8;16;51.33;40
1985;8;17;52.55;40
1985;8;18;57.59;40
1985;8;19;60.21;40
1985;8;20;67.02;40
1985;8;21;67.02;40
1985;8;22;68.43;40
1985;8;23;61.54;40
1985;8;24;57.59;40
1985;8;25;52.55;40
1985;8;26;48.93;40
1985;8;27;43.21;40
1985;8;28;42.11;40
1985;8;29;42.11;40
1985;8;30;44.32;40
1985;8;31;41.02;40
1985;9;1;37.86;40
1985;9;2;35.83;40
1985;9;3;32.9;40
1985;9;4;32.9;40
1985;9;5;29.2;40
1985;9;6;27.12;40
1985;9;7;25.97;40
1985;9;8;25.97;40
1985;9;9;31.96;40
1985;9;10;33.86;40
1985;9;11;39.96;40
1985;9;12;52.55;40
1985;9;13;42.11;40
1985;9;14;41.02;40
1985;9;15;34.84;40
1985;9;16;32.9;40
1985;9;17;32.9;40
1985;9;18;31.02;40
1985;9;19;28.31;40
1985;9;20;25.97;40
1985;9;21;25.41;40
1985;9;22;24.86;40
1985;9;23;24.32;40
1985;9;24;24.32;40
1985;9;25;25.97;40
1985;9;26;26.54;40
1985;9;27;27.71;40
1985;9;28;26.54;40
1985;9;29;33.86;40
1985;9;30;34.84;40
1985;10;1;29.2;40
1985;10;2;29.2;40
1985;10;3;34.84;40
1985;10;4;31.96;40
1985;10;5;28.31;40
1985;10;6;30.11;40
1985;10;7;38.9;40
1985;10;8;27.71;40
1985;10;9;24.86;40
1985;10;10;24.32;40
1985;10;11;23.79;40
1985;10;12;29.2;40
1985;10;13;30.11;40
1985;10;14;34.84;40
1985;10;15;74.24;40
1985;10;16;53.79;40
1985;10;17;51.33;40
1985;10;18;50.12;40
1985;10;19;48.93;40
1985;10;20;42.11;40
1985;10;21;51.33;40
1985;10;22;74.24;40
1985;10;23;80.29;40
1985;10;24;61.54;40
1985;10;25;77.23;40
1985;10;26;61.54;40
1985;10;27;61.54;40
1985;10;28;60.21;40
1985;10;29;64.25;40
1985;10;30;51.33;40
1985;10;31;45.45;40
1985;11;1;34.11;120
1985;11;2;31.79;120
1985;11;3;30.87;120
1985;11;4;29.72;120
1985;11;5;28.25;120
1985;11;6;27.15;120
1985;11;7;26.68;120
1985;11;8;26.47;120
1985;11;9;26.34;120
1985;11;10;26.2;120
1985;11;11;26.07;120
1985;11;12;26.1;120
1985;11;13;25.95;120
1985;11;14;25.82;120
1985;11;15;25.83;120
1985;11;16;25.97;40
1985;11;17;27.12;40
1985;11;18;27.12;40
1985;11;19;28.31;40
1985;11;20;28.31;40
1985;11;21;29.2;40
1985;11;22;30.11;40
1985;11;23;27.12;40
1985;11;24;27.12;40
1985;11;25;26.54;40
1985;11;26;24.73;120
1985;11;27;24.61;120
1985;11;28;24.48;120
1985;11;29;24.36;120
1985;11;30;24.24;120
1985;12;1;24.12;120
1985;12;2;24.0;120
1985;12;3;23.88;120
1985;12;4;23.76;120
1985;12;5;23.64;120
1985;12;6;23.52;120
1985;12;7;23.4;120
1985;12;8;23.29;120
1985;12;9;23.17;120
1985;12;10;23.05;120
1985;12;11;22.94;120
1985;12;12;22.82;120
1985;12;13;22.71;120
1985;12;14;22.59;120
1985;12;15;22.49;120
1985;12;16;22.37;120
1985;12;17;22.26;120
1985;12;18;22.15;120
1985;12;19;22.03;120
1985;12;20;21.92;120
1985;12;21;21.82;120
1985;12;22;21.71;120
1985;12;23;21.6;120
1985;12;24;21.49;120
1985;12;25;21.38;120
1985;12;26;21.27;120
1985;12;27;21.17;120
1985;12;28;21.06;120
1985;12;29;20.96;120
1985;12;30;20.85;120
1985;12;31;20.75;120
1986;1;1;20.65;120
1986;1;2;20.55;120
1986;1;3;20.44;120
1986;1;4;20.38;120
1986;1;5;20.73;120
1986;1;6;21.39;120
1986;1;7;20.77;120
1986;1;8;20.23;120
1986;1;9;20.1;120
1986;1;10;20.05;120
1986;1;11;20.03;120
1986;1;12;19.86;120
1986;1;13;19.7;120
1986;1;14;19.59;120
1986;1;15;19.49;120
1986;1;16;19.39;120
1986;1;17;19.3;120
1986;1;18;19.2;120
1986;1;19;19.11;120
1986;1;20;19.01;120
1986;1;21;18.91;120
1986;1;22;18.82;120
1986;1;23;18.73;120
1986;1;24;18.63;120
1986;1;25;18.54;120
1986;1;26;18.45;120
1986;1;27;18.36;120
1986;1;28;18.26;120
1986;1;29;18.17;120
1986;1;30;18.08;120
1986;1;31;17.99;120
1986;2;1;17.9;120
1986;2;2;17.83;120
1986;2;3;18.28;120
1986;2;4;18.79;120
1986;2;5;18.5;120
1986;2;6;18.27;120
1986;2;7;17.99;120
1986;2;8;17.83;120
1986;2;9;17.84;120
1986;2;10;17.88;120
1986;2;11;19.5;120
1986;2;12;26.61;120
1986;2;13;33.73;120
1986;2;14;41.16;120
1986;2;15;39.83;120
1986;2;16;34.17;120
1986;2;17;30.26;120
1986;2;18;26.12;120
1986;2;19;23.74;120
1986;2;20;21.85;120
1986;2;21;20.55;120
1986;2;22;19.61;120
1986;2;23;18.77;120
1986;2;24;18.23;120
1986;2;25;17.94;120
1986;2;26;17.82;120
1986;2;27;17.73;120
1986;2;28;17.64;120
1986;3;1;17.56;120
1986;3;2;17.49;120
1986;3;3;17.4;120
1986;3;4;17.32;120
1986;3;5;17.23;120
1986;3;6;17.14;120
1986;3;7;17.06;120
1986;3;8;17.03;120
1986;3;9;16.94;120
1986;3;10;17.69;120
1986;3;11;19.32;120
1986;3;12;17.65;120
1986;3;13;19.86;120
1986;3;14;21.29;120
1986;3;15;18.09;120
1986;3;16;17.64;120
1986;3;17;17.33;120
1986;3;18;17.45;120
1986;3;19;17.54;120
1986;3;20;17.01;120
1986;3;21;16.83;120
1986;3;22;16.74;120
1986;3;23;16.65;120
1986;3;24;16.57;120
1986;3;25;16.48;120
1986;3;26;16.41;120
1986;3;27;16.32;120
1986;3;28;16.24;120
1986;3;29;16.16;120
1986;3;30;16.08;120
1986;3;31;16.0;120
1986;4;1;15.92;120
1986;4;2;15.84;120
1986;4;3;15.76;120
1986;4;4;15.68;120
1986;4;5;15.66;120
1986;4;6;15.92;120
1986;4;7;16.67;120
1986;4;8;17.71;120
1986;4;9;18.04;120
1986;4;10;18.64;120
1986;4;11;19.35;120
1986;4;12;18.32;120
1986;4;13;16.67;120
1986;4;14;16.32;120
1986;4;15;18.99;40
1986;4;16;18.55;40
1986;4;17;17.31;40
1986;4;18;16.91;40
1986;4;19;16.91;40
1986;4;20;19.87;40
1986;4;21;27.71;40
1986;4;22;25.41;40
1986;4;23;21.27;40
1986;4;24;19.43;40
1986;4;25;20.33;40
1986;4;26;22.25;40
1986;4;27;20.8;40
1986;4;28;21.27;40
1986;4;29;19.87;40
1986;4;30;19.87;40
1986;5;1;20.33;40
1986;5;2;21.27;40
1986;5;3;21.27;40
1986;5;4;19.43;40
1986;5;5;18.55;40
1986;5;6;17.71;40
1986;5;7;17.31;40
1986;5;8;17.31;40
1986;5;9;18.13;40
1986;5;10;18.99;40
1986;5;11;18.99;40
1986;5;12;18.99;40
1986;5;13;18.99;40
1986;5;14;19.43;40
1986;5;15;19.43;40
1986;5;16;20.33;40
1986;5;17;21.27;40
1986;5;18;23.26;40
1986;5;19;24.86;40
1986;5;20;36.84;40
1986;5;21;72.76;40
1986;5;22;56.31;40
1986;5;23;44.32;40
1986;5;24;38.9;40
1986;5;25;44.28;120
1986;5;26;47.56;120
1986;5;27;51.82;120
1986;5;28;53.62;120
1986;5;29;55.48;120
1986;5;30;59.05;120
1986;5;31;59.42;120
1986;6;1;64.53;120
1986;6;2;71.02;120
1986;6;3;69.59;120
1986;6;4;67.46;120
1986;6;5;65.79;120
1986;6;6;67.69;120
1986;6;7;69.99;120
1986;6;8;73.85;120
1986;6;9;76.11;120
1986;6;10;74.88;120
1986;6;11;75.13;120
1986;6;12;74.67;120
1986;6;13;81.29;120
1986;6;14;92.64;120
1986;6;15;96.86;120
1986;6;16;96.79;120
1986;6;17;95.13;120
1986;6;18;90.64;120
1986;6;19;88.85;120
1986;6;20;87.98;120
1986;6;21;85.92;120
1986;6;22;83.2;120
1986;6;23;80.54;120
1986;6;24;79.13;120
1986;6;25;78.7;120
1986;6;26;88.23;40
1986;6;27;93.18;40
1986;6;28;96.57;40
1986;6;29;94.87;40
1986;6;30;91.52;40
1986;7;1;103.53;40
1986;7;2;101.77;40
1986;7;3;88.23;40
1986;7;4;85.01;40
1986;7;5;88.23;40
1986;7;6;77.23;40
1986;7;7;69.86;40
1986;7;8;67.02;40
1986;7;9;72.76;40
1986;7;10;74.24;40
1986;7;11;74.24;40
1986;7;12;80.29;40
1986;7;13;107.12;40
1986;7;14;91.52;40
1986;7;15;86.61;40
1986;7;16;85.01;40
1986;7;17;81.85;40
1986;7;18;78.76;40
1986;7;19;78.76;40
1986;7;20;77.23;40
1986;7;21;80.29;40
1986;7;22;77.23;40
1986;7;23;78.76;40
1986;7;24;80.29;40
1986;7;25;75.73;40
1986;7;26;75.73;40
1986;7;27;72.76;40
1986;7;28;68.43;40
1986;7;29;65.63;40
1986;7;30;64.25;40
1986;7;31;61.54;40
1986;8;1;58.89;40
1986;8;2;58.89;40
1986;8;3;57.59;40
1986;8;4;55.04;40
1986;8;5;53.79;40
1986;8;6;52.55;40
1986;8;7;56.31;40
1986;8;8;56.31;40
1986;8;9;67.02;40
1986;8;10;72.76;40
1986;8;11;78.76;40
1986;8;12;68.43;40
1986;8;13;62.89;40
1986;8;14;60.21;40
1986;8;15;58.89;40
1986;8;16;53.79;40
1986;8;17;51.33;40
1986;8;18;47.75;40
1986;8;19;48.93;40
1986;8;20;47.75;40
1986;8;21;45.45;40
1986;8;22;41.02;40
1986;8;23;41.02;40
1986;8;24;38.9;40
1986;8;25;39.96;40
1986;8;26;39.96;40
1986;8;27;39.96;40
1986;8;28;38.9;40
1986;8;29;36.84;40
1986;8;30;37.86;40
1986;8;31;50.12;40
1986;9;1;52.55;40
1986;9;2;42.11;40
1986;9;3;42.11;40
1986;9;4;45.45;40
1986;9;5;35.83;40
1986;9;6;31.96;40
1986;9;7;30.11;40
1986;9;8;28.31;40
1986;9;9;27.71;40
1986;9;10;26.54;40
1986;9;11;25.97;40
1986;9;12;25.97;40
1986;9;13;24.86;40
1986;9;14;23.79;40
1986;9;15;24.32;40
1986;9;16;24.32;40
1986;9;17;24.86;40
1986;9;18;30.11;40
1986;9;19;46.59;40
1986;9;20;31.96;40
1986;9;21;28.53;120
1986;9;22;26.83;120
1986;9;23;25.95;120
1986;9;24;25.99;40
1986;9;25;24.86;40
1986;9;26;27.71;40
1986;9;27;44.32;40
1986;9;28;34.84;40
1986;9;29;30.11;40
1986;9;30;51.33;40
1986;10;1;77.23;40
1986;10;2;39.96;40
1986;10;3;33.86;40
1986;10;4;33.86;40
1986;10;5;45.45;40
1986;10;6;43.21;40
1986;10;7;34.84;40
1986;10;8;31.96;40
1986;10;9;45.45;40
1986;10;10;52.55;40
1986;10;11;50.12;40
1986;10;12;39.96;40
1986;10;13;33.86;40
1986;10;14;39.96;40
1986;10;15;33.86;40
1986;10;16;25.97;40
1986;10;17;35.76;120
1986;10;18;41.86;120
1986;10;19;35.99;120
1986;10;20;31.15;120
1986;10;21;28.15;120
1986;10;22;28.1;120
1986;10;23;28.71;120
1986;10;24;27.67;120
1986;10;25;26.86;120
1986;10;26;26.31;120
1986;10;27;26.08;120
1986;10;28;25.94;120
1986;10;29;25.81;120
1986;10;30;25.68;120
1986;10;31;25.56;120
1986;11;1;25.43;120
1986;11;2;25.91;120
1986;11;3;27.46;120
1986;11;4;26.19;120
1986;11;5;25.67;120
1986;11;6;25.29;120
1986;11;7;25.14;120
1986;11;8;25.24;120
1986;11;9;24.94;120
1986;11;10;24.76;120
1986;11;11;24.59;120
1986;11;12;24.46;120
1986;11;13;24.33;120
1986;11;14;24.37;120
1986;11;15;24.21;120
1986;11;16;24.08;120
1986;11;17;23.96;120
1986;11;18;23.84;120
1986;11;19;23.74;120
1986;11;20;23.62;120
1986;11;21;23.5;120
1986;11;22;23.38;120
1986;11;23;23.27;120
1986;11;24;23.15;120
1986;11;25;23.03;120
1986;11;26;22.92;120
1986;11;27;22.83;120
1986;11;28;22.71;120
1986;11;29;22.6;120
1986;11;30;22.49;120
1986;12;1;22.37;120
1986;12;2;22.26;120
1986;12;3;22.15;120
1986;12;4;22.05;120
1986;12;5;21.93;120
1986;12;6;21.82;120
1986;12;7;21.71;120
1986;12;8;21.61;120
1986;12;9;21.5;120
1986;12;10;21.39;120
1986;12;11;21.29;120
1986;12;12;21.18;120
1986;12;13;21.08;120
1986;12;14;20.97;120
1986;12;15;20.86;120
1986;12;16;20.77;120
1986;12;17;20.67;120
1986;12;18;20.56;120
1986;12;19;20.46;120
1986;12;20;20.36;120
1986;12;21;20.26;120
1986;12;22;20.15;120
1986;12;23;20.11;120
1986;12;24;20.08;120
1986;12;25;19.9;120
1986;12;26;19.79;120
1986;12;27;19.7;120
1986;12;28;19.61;120
1986;12;29;19.51;120
1986;12;30;19.41;120
1986;12;31;19.31;120
1987;1;1;19.21;120
1987;1;2;19.12;120
1987;1;3;19.02;120
1987;1;4;18.92;120
1987;1;5;18.83;120
1987;1;6;18.74;120
1987;1;7;18.65;120
1987;1;8;18.59;120
1987;1;9;18.64;120
1987;1;10;19.0;120
1987;1;11;19.09;120
1987;1;12;19.01;120
1987;1;13;18.57;120
1987;1;14;18.32;120
1987;1;15;18.27;120
1987;1;16;18.27;120
1987;1;17;18.54;120
1987;1;18;18.72;120
1987;1;19;18.28;120
1987;1;20;18.08;120
1987;1;21;18.04;120
1987;1;22;18.32;120
1987;1;23;20.8;120
1987;1;24;23.59;120
1987;1;25;22.35;120
1987;1;26;19.57;120
1987;1;27;18.46;120
1987;1;28;18.58;120
1987;1;29;18.81;120
1987;1;30;18.67;120
1987;1;31;18.77;120
1987;2;1;21.8;120
1987;2;2;21.32;120
1987;2;3;18.56;120
1987;2;4;18.3;120
1987;2;5;18.29;120
1987;2;6;18.55;120
1987;2;7;18.4;120
1987;2;8;18.05;120
1987;2;9;17.91;120
1987;2;10;17.8;120
1987;2;11;17.72;120
1987;2;12;17.63;120
1987;2;13;17.56;120
1987;2;14;17.47;120
1987;2;15;17.38;120
1987;2;16;17.29;120
1987;2;17;17.21;120
1987;2;18;17.38;120
1987;2;19;18.16;120
1987;2;20;21.0;120
1987;2;21;22.65;120
1987;2;22;19.58;120
1987;2;23;18.22;120
1987;2;24;18.09;120
1987;2;25;18.25;120
1987;2;26;18.42;120
1987;2;27;18.48;120
1987;2;28;18.65;120
1987;3;1;17.92;120
1987;3;2;17.64;120
1987;3;3;18.56;120
1987;3;4;22.87;120
1987;3;5;31.22;120
1987;3;6;36.9;120
1987;3;7;31.82;120
1987;3;8;33.61;120
1987;3;9;39.34;120
1987;3;10;41.85;120
1987;3;11;41.01;120
1987;3;12;39.08;120
1987;3;13;34.54;120
1987;3;14;29.19;120
1987;3;15;25.59;120
1987;3;16;22.55;120
1987;3;17;21.24;120
1987;3;18;20.31;120
1987;3;19;19.29;120
1987;3;20;18.65;120
1987;3;21;18.2;120
1987;3;22;17.99;120
1987;3;23;17.89;120
1987;3;24;17.81;120
1987;3;25;17.72;120
1987;3;26;17.63;120
1987;3;27;17.54;120
1987;3;28;17.45;120
1987;3;29;17.37;120
1987;3;30;17.28;120
1987;3;31;17.2;120
1987;4;1;17.11;120
1987;4;2;17.02;120
1987;4;3;16.94;120
1987;4;4;16.85;120
1987;4;5;16.77;120
1987;4;6;16.68;120
1987;4;7;16.6;120
1987;4;8;16.53;120
1987;4;9;16.44;120
1987;4;10;16.36;120
1987;4;11;16.29;120
1987;4;12;16.33;120
1987;4;13;16.3;120
1987;4;14;16.14;120
1987;4;15;16.06;120
1987;4;16;16.0;120
1987;4;17;14.67;40
1987;4;18;17.31;40
1987;4;19;23.26;40
1987;4;20;25.97;40
1987;4;21;23.23;120
1987;4;22;32.75;120
1987;4;23;36.73;120
1987;4;24;41.36;120
1987;4;25;39.19;120
1987;4;26;33.19;120
1987;4;27;28.01;120
1987;4;28;23.49;120
1987;4;29;21.11;120
1987;4;30;20.25;120
1987;5;1;19.05;120
1987;5;2;17.94;120
1987;5;3;17.39;120
1987;5;4;17.46;120
1987;5;5;18.58;120
1987;5;6;18.55;40
1987;5;7;24.32;40
1987;5;8;34.17;120
1987;5;9;30.8;120
1987;5;10;26.95;120
1987;5;11;25.24;120
1987;5;12;24.83;120
1987;5;13;24.38;120
1987;5;14;25.34;120
1987;5;15;26.61;120
1987;5;16;27.3;120
1987;5;17;28.43;120
1987;5;18;22.75;40
1987;5;19;27.12;40
1987;5;20;31.02;40
1987;5;21;44.32;40
1987;5;22;47.75;40
1987;5;23;50.12;40
1987;5;24;56.31;40
1987;5;25;65.63;40
1987;5;26;74.24;40
1987;5;27;77.23;40
1987;5;28;69.86;40
1987;5;29;62.89;40
1987;5;30;70.73;120
1987;5;31;72.08;120
1987;6;1;75.57;120
1987;6;2;78.98;120
1987;6;3;80.08;120
1987;6;4;80.78;120
1987;6;5;83.24;120
1987;6;6;86.08;120
1987;6;7;87.78;120
1987;6;8;89.13;120
1987;6;9;90.73;120
1987;6;10;91.15;120
1987;6;11;91.21;120
1987;6;12;91.0;120
1987;6;13;89.86;120
1987;6;14;88.41;120
1987;6;15;85.01;40
1987;6;16;88.23;40
1987;6;17;86.61;40
1987;6;18;88.23;40
1987;6;19;96.57;40
1987;6;20;91.52;40
1987;6;21;96.57;40
1987;6;22;86.61;40
1987;6;23;86.61;40
1987;6;24;94.87;40
1987;6;25;92.38;120
1987;6;26;88.48;120
1987;6;27;81.85;40
1987;6;28;68.43;40
1987;6;29;72.76;40
1987;6;30;80.29;40
1987;7;1;85.01;40
1987;7;2;83.42;40
1987;7;3;80.29;40
1987;7;4;86.61;40
1987;7;5;88.23;40
1987;7;6;83.42;40
1987;7;7;80.29;40
1987;7;8;78.76;40
1987;7;9;83.53;120
1987;7;10;80.62;120
1987;7;11;78.68;120
1987;7;12;77.4;120
1987;7;13;75.95;120
1987;7;14;75.82;120
1987;7;15;78.18;120
1987;7;16;82.48;120
1987;7;17;83.78;120
1987;7;18;81.8;120
1987;7;19;93.18;40
1987;7;20;89.86;40
1987;7;21;98.29;40
1987;7;22;94.87;40
1987;7;23;93.18;40
1987;7;24;94.87;40
1987;7;25;89.86;40
1987;7;26;80.29;100
1987;7;27;81.85;100
1987;7;28;77.23;100
1987;7;29;78.76;100
1987;7;30;77.23;100
1987;7;31;75.73;100
1987;8;1;75.73;100
1987;8;2;72.76;100
1987;8;3;71.3;100
1987;8;4;68.43;100
1987;8;5;67.02;100
1987;8;6;65.63;100
1987;8;7;68.43;100
1987;8;8;68.43;100
1987;8;9;65.63;100
1987;8;10;67.02;100
1987;8;11;54.47;120
1987;8;12;52.85;120
1987;8;13;51.68;120
1987;8;14;50.36;120
1987;8;15;48.56;120
1987;8;16;46.89;120
1987;8;17;45.86;120
1987;8;18;44.99;120
1987;8;19;62.89;40
1987;8;20;64.25;40
1987;8;21;61.54;40
1987;8;22;57.59;40
1987;8;23;57.59;40
1987;8;24;56.31;40
1987;8;25;56.31;40
1987;8;26;56.31;40
1987;8;27;57.59;40
1987;8;28;58.89;40
1987;8;29;56.31;40
1987;8;30;52.55;40
1987;8;31;57.59;40
1987;9;1;56.31;40
1987;9;2;47.75;40
1987;9;3;58.89;40
1987;9;4;65.63;40
1987;9;5;72.76;40
1987;9;6;86.61;40
1987;9;7;80.29;40
1987;9;8;68.43;40
1987;9;9;65.63;40
1987;9;10;61.54;40
1987;9;11;56.31;40
1987;9;12;51.33;40
1987;9;13;47.75;40
1987;9;14;43.21;40
1987;9;15;37.86;40
1987;9;16;30.11;120
1987;9;17;28.54;120
1987;9;18;27.52;120
1987;9;19;27.0;120
1987;9;20;47.75;40
1987;9;21;26.45;120
1987;9;22;26.62;120
1987;9;23;26.78;120
1987;9;24;26.15;120
1987;9;25;26.02;120
1987;9;26;25.97;120
1987;9;27;33.86;40
1987;9;28;42.11;40
1987;9;29;46.59;40
1987;9;30;53.79;40
1987;10;1;41.54;100
1987;10;2;35.75;100
1987;10;3;42.11;40
1987;10;4;35.39;120
1987;10;5;38.87;120
1987;10;6;32.67;120
1987;10;7;28.85;120
1987;10;8;27.99;120
1987;10;9;27.87;120
1987;10;10;28.05;120
1987;10;11;26.96;120
1987;10;12;26.41;120
1987;10;13;26.23;120
1987;10;14;26.17;120
1987;10;15;26.12;120
1987;10;16;26.06;120
1987;10;17;25.94;120
1987;10;18;25.81;120
1987;10;19;25.69;120
1987;10;20;25.58;120
1987;10;21;25.47;120
1987;10;22;25.37;120
1987;10;23;25.33;120
1987;10;24;25.21;120
1987;10;25;25.09;120
1987;10;26;24.97;120
1987;10;27;24.85;120
1987;10;28;24.74;120
1987;10;29;24.61;120
1987;10;30;24.49;120
1987;10;31;24.37;120
1987;11;1;24.43;120
1987;11;2;22.75;40
1987;11;3;35.83;40
1987;11;4;36.84;40
1987;11;5;36.55;120
1987;11;6;36.31;120
1987;11;7;35.33;120
1987;11;8;34.85;120
1987;11;9;33.1;120
1987;11;10;30.94;120
1987;11;11;28.56;120
1987;11;12;28.31;40
1987;11;13;25.41;40
1987;11;14;23.26;40
1987;11;15;25.41;40
1987;11;16;25.41;40
1987;11;17;30.11;40
1987;11;18;37.86;40
1987;11;19;28.31;40
1987;11;20;32.9;40
1987;11;21;32.9;40
1987;11;22;23.26;40
1987;11;23;22.75;40
1987;11;24;24.18;120
1987;11;25;24.19;120
1987;11;26;24.06;120
1987;11;27;24.12;120
1987;11;28;24.03;120
1987;11;29;23.96;120
1987;11;30;23.91;120
1987;12;1;24.15;120
1987;12;2;26.54;120
1987;12;3;26.58;120
1987;12;4;24.23;120
1987;12;5;23.96;120
1987;12;6;23.89;120
1987;12;7;24.19;120
1987;12;8;25.53;120
1987;12;9;30.02;120
1987;12;10;30.26;120
1987;12;11;28.52;120
1987;12;12;25.76;120
1987;12;13;24.91;120
1987;12;14;25.34;120
1987;12;15;24.98;120
1987;12;16;24.64;120
1987;12;17;24.26;120
1987;12;18;24.28;120
1987;12;19;24.3;120
1987;12;20;25.65;120
1987;12;21;25.91;120
1987;12;22;24.18;120
1987;12;23;24.25;120
1987;12;24;24.06;120
1987;12;25;24.1;120
1987;12;26;24.03;120
1987;12;27;23.68;120
1987;12;28;23.67;120
1987;12;29;24.1;120
1987;12;30;27.09;120
1987;12;31;26.01;120
1988;1;1;23.99;120
1988;1;2;23.61;120
1988;1;3;23.53;120
1988;1;4;23.78;120
1988;1;5;23.52;120
1988;1;6;23.12;120
1988;1;7;22.96;120
1988;1;8;22.84;120
1988;1;9;22.73;120
1988;1;10;22.61;120
1988;1;11;22.5;120
1988;1;12;22.39;120
1988;1;13;22.27;120
1988;1;14;22.17;120
1988;1;15;22.05;120
1988;1;16;21.95;120
1988;1;17;21.84;120
1988;1;18;21.73;120
1988;1;19;21.62;120
1988;1;20;21.52;120
1988;1;21;21.41;120
1988;1;22;21.3;120
1988;1;23;21.2;120
1988;1;24;21.09;120
1988;1;25;20.99;120
1988;1;26;20.88;120
1988;1;27;20.77;120
1988;1;28;20.67;120
1988;1;29;20.56;120
1988;1;30;20.46;120
1988;1;31;20.36;120
1988;2;1;20.26;120
1988;2;2;20.16;120
1988;2;3;20.06;120
1988;2;4;19.96;120
1988;2;5;19.86;120
1988;2;6;19.76;120
1988;2;7;19.66;120
1988;2;8;19.56;120
1988;2;9;19.47;120
1988;2;10;19.37;120
1988;2;11;19.27;120
1988;2;12;19.18;120
1988;2;13;19.08;120
1988;2;14;18.98;120
1988;2;15;18.89;120
1988;2;16;18.79;120
1988;2;17;18.7;120
1988;2;18;18.61;120
1988;2;19;18.13;100
1988;2;20;18.13;100
1988;2;21;18.13;100
1988;2;22;18.13;100
1988;2;23;18.13;100
1988;2;24;18.13;100
1988;2;25;18.13;100
1988;2;26;18.13;100
1988;2;27;28.39;120
1988;2;28;25.32;120
1988;2;29;21.47;120
1988;3;1;19.51;120
1988;3;2;19.23;120
1988;3;3;19.79;120
1988;3;4;19.2;120
1988;3;5;18.54;120
1988;3;6;18.14;120
1988;3;7;18.23;120
1988;3;8;18.43;120
1988;3;9;17.94;120
1988;3;10;17.85;120
1988;3;11;17.77;120
1988;3;12;17.7;120
1988;3;13;17.66;120
1988;3;14;17.51;120
1988;3;15;17.42;120
1988;3;16;17.33;120
1988;3;17;17.25;120
1988;3;18;17.17;120
1988;3;19;17.07;120
1988;3;20;16.99;120
1988;3;21;16.91;120
1988;3;22;16.82;120
1988;3;23;16.74;120
1988;3;24;16.68;120
1988;3;25;16.62;120
1988;3;26;14.3;40
1988;3;27;13.98;40
1988;3;28;13.98;40
1988;3;29;13.64;40
1988;3;30;13.31;40
1988;3;31;13.31;40
1988;4;1;12.37;40
1988;4;2;13.64;40
1988;4;3;13.31;40
1988;4;4;13.31;40
1988;4;5;12.99;40
1988;4;6;13.31;40
1988;4;7;12.68;40
1988;4;8;12.68;40
1988;4;9;12.99;40
1988;4;10;12.68;40
1988;4;11;12.37;40
1988;4;12;12.37;40
1988;4;13;10.12;40
1988;4;14;14.67;40
1988;4;15;13.98;40
1988;4;16;13.64;40
1988;4;17;13.64;40
1988;4;18;13.64;40
1988;4;19;13.31;40
1988;4;20;12.99;40
1988;4;21;13.31;40
1988;4;22;12.99;40
1988;4;23;12.99;40
1988;4;24;14.67;40
1988;4;25;19.43;40
1988;4;26;45.45;40
1988;4;27;44.32;40
1988;4;28;33.86;40
1988;4;29;36.84;40
1988;4;30;32.9;40
1988;5;1;24.32;40
1988;5;2;20.8;40
1988;5;3;20.33;40
1988;5;4;18.13;40
1988;5;5;16.13;40
